productid,productskuid,New Product Name,Quantity,New_level1,New_level2,Valued_level2,New_level3,brandname,orig_score,aggr_score
100062252,10070927.0,badshah rasam masala,100 GM CBD,masala,spices & masalas,spices & masalas,powdered spices,Badshah,0.0,0.0
100016935,10019717.0,bakers chicken masala,100 g,masala,spices & masalas,spices & masalas,blended spices,Bakers,0.0,0.0
100046421,10054051.0,balaji chataka pataka,65 g,,snacks,snacks,masala nuts,Balaji Gujarat,0.0,0.0
100086433,10098753.0,bedekar traditional namkeen gift pack,950 gm,snacks,snacks,,other snacks,Bedekar,0.0,0.0
100018365,10021398.0,bikaji chatpata sev,2 Pack 2 pcs,,snacks,snacks,namkeen,Bikaji Foods,0.0,0.0
100018615,10021678.0,chandu tikha ghathiya namkeen,150 g,snacks,snacks,snacks,namkeen,Chandu,0.0,0.0
100066833,10076394.0,chukde green elaichi powder,50 g,masala,spices & masalas,spices & masalas,powdered spices,Chukde,0.0,0.0
100084213,10096248.0,crave habbies hyderabadi papad,50 gm,snacks,snacks,,other snacks,Crave,0.0,0.0
100101869,10114065.0,crave habbies khatta meetha,900 g,,snacks,snacks,namkeen,Crave,0.0,0.0
100102938,10114974.0,double horse turmeric powder,250 g,masala,spices & masalas,spices & masalas,powdered spices,Double Horse,0.0,0.0
100062510,10071208.0,double horse turmeric powder,100 g,masala,spices & masalas,spices & masalas,turmeric powder,Double Horse,0.0,0.0
100084546,10096599.0,fresh fun nuts roasted peanuts,150 g,snacks,snacks,snacks,peanuts,Fresh,0.0,0.0
100061965,10070630.0,gow durbar rasam powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Gowdurbar,0.0,0.0
100048541,10056251.0,haldirams corn flakes mixture,,snacks,snacks,snacks,mixture,Haldirams,0.0,0.0
100043694,10051224.0,haldirams southern delight chakali,200 g,snacks,snacks,snacks,namkeen,Haldiram Namkeen,0.0,0.0
100046997,10054624.0,hathi saunf powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Hathi,0.0,0.0
100026397,10031001.0,hello organic saunf,75 g,masala,spices & masalas,spices & masalas,whole spices,Hello Organic,0.0,0.0
100046755,10054390.0,himadri coriander powder,50 g,masala,spices & masalas,spices & masalas,powdered jeera,Himadri,0.0,0.0
100004966,10005706.0,kettle classics spicy jalapeno potato chips,50 g,snacks,snacks,snacks,potato chips branded,Kettle,0.0,0.0
100036362,10043592.0,kwality makers snacks bombay puri,180 g,,snacks,snacks,namkeen,Kwality,0.0,0.0
100083259,10095169.0,meethi namkeen amla chatpata,100 gm,masala,spices & masalas,spices & masalas,powdered spices,Meethi,0.0,0.0
100151617,10163358.0,metro salted banana chips,225 g,,,,chips,Metro,0.0,0.0
100022165,10025748.0,morton season all seasoned salt,205 g,masala,spices & masalas,,,Morton,0.0,0.0
100047723,10055350.0,musur dal,1 kg,snacks,snacks,snacks,roasted gram,JM Brand,0.0,0.0
100066240,10075639.0,prs degh mirch powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,PRS,0.0,0.0
100062974,10071715.0,prs kashmiri mirch powder,100 gm,,spices & masalas,spices & masalas,powdered spices,PRS,0.0,0.0
100062975,10071716.0,prs kashmiri mirch powder,,masala,spices & masalas,spices & masalas,powdered spices,PRS,0.0,0.0
100010447,10012105.0,pottas natural cinnamon extract,30 ml,masala,spices & masalas,,,Pottas,0.0,0.0
100016771,10019538.0,r pure tava fry bharvan masala,100 g,masala,spices & masalas,spices & masalas,blended spices,R.Pure Masala,0.0,0.0
100056889,10064868.0,raghuvanshi sabudana chiwda,180 g,snacks,snacks,snacks,mixture,Raghuvanshi,0.0,0.0
100051504,10059168.0,real bites bhavnagar ganthiya,1 pcs,snacks,snacks,snacks,namkeen,Real,0.0,0.0
100036770,10044079.0,sakthi bajji bonda mix masala,200 gm,,spices & masalas,spices & masalas,powdered spices,Sakthi,0.0,0.0
100031134,10037024.0,shakti tamarind rice powder,50 gm,masala,spices & masalas,spices & masalas,whole spices,Sakthi,0.0,0.0
100082565,10094379.0,shyam mint powder,100 gm,masala,spices & masalas,spices & masalas,other spice powder,Shyam,0.0,0.0
100018573,10021623.0,sri sri tomato sticks,,snacks,snacks,snacks,nachos,SRI SRI AYURVEDA,0.0,0.0
100078255,10089475.0,yellow diamond tikka masala nachos,25 g,snacks,snacks,snacks,nachos,Yellow,0.0,0.0
100105333,10117218.0,aditya 501 turmeric powder,50 g,masala,spices & masalas,spices & masalas,turmeric powder,Aaditya,0.0,0.0
100105331,10117217.0,aditya 501 turmeric powder,1 kg,masala,spices & masalas,spices & masalas,turmeric powder,Aaditya,0.0,0.0
100090593,10103349.0,big life whole ajwain,100 gm,masala,spices & masalas,spices & masalas,ajwain,Big Life,0.0,0.0
100048301,10056011.0,canaan herbals manathakkali powder,50 g,masala,spices & masalas,spices & masalas,powdered spices,Canaan,0.0,0.0
100063549,10072375.0,cookme radha ballavi masala,100 gm,masala,spices & masalas,spices & masalas,blended spices,Cook me,0.0,0.0
100092369,,cornitos cheese herbs nacho crisps,60 g,snacks,snacks,snacks,nachos,Cornitos,0.0,0.0
100045037,10052662.0,cornitos nacho crisps sizzlin jalapeno,50 g,snacks,snacks,snacks,corn chips,Cornitos Nachos Crisps,0.0,0.0
100071202,10081451.0,dave ka divya saccha achar masala,400 gm,masala,spices & masalas,spices & masalas,blended spices,Dave Ka Divya,0.0,0.0
100018464,10021503.0,deepak murmura,200 gm,snacks,snacks,snacks,namkeen,Deepak,0.0,0.0
100068227,10078047.0,delicious nutmeg,20 g,masala,spices & masalas,spices & masalas,whole spices,Delicious,0.0,0.0
100022083,10025662.0,dunns river lamb seasoning,100 g,masala,spices & masalas,spices & masalas,seasoning,Dunns River,0.0,0.0
100010413,10012071.0,foster clarks strawberry essence,28 ml,masala,spices & masalas,spices & masalas,essences,Fosters Clarks,0.0,0.0
100100609,10112836.0,jk green kasuri methi leaf,100 g,masala,spices & masalas,spices & masalas,whole spices,JK,0.0,0.0
100076804,10087848.0,jk green white pepper powder,50 g,masala,spices & masalas,spices & masalas,powdered spices,JK,0.0,0.0
100093939,10106589.0,jabsons falhari chiwda,36 g,snacks,snacks,snacks,chiwda,Jabsons,0.0,0.0
100033200,10039733.0,jalaram foods diet methi round khakhra,200 g,snacks,snacks,snacks,khakhra,JFS,0.0,0.0
100112681,10124422.0,jalaram foods diet methi round khakhra,200 g,snacks,,,indian savouries,Jalaram,0.0,0.0
100042655,10050122.0,kurkure green chutney rajasthani style crisps,47 g,snacks,snacks,snacks,namkeen,Kurkure,0.0,0.0
100045020,10052645.0,kwality makers snacks schezwan mixture,180 g,snacks,snacks,snacks,mixture,Kwality,0.0,0.0
100060750,10069411.0,makino sweet chilli nacho chips,60 g,snacks,snacks,snacks,corn chips,Makino,0.0,0.0
100016971,10019754.0,national haleem spice mix masala,50 g,masala,spices & masalas,spices & masalas,blended spices,National Foods,0.0,0.0
100101379,10113599.0,nilons chat masala,100 g,masala,spices & masalas,spices & masalas,blended spices,Nilon's,0.0,0.0
100055359,10063245.0,nookad nation falhari namkeen,150 g,snacks,snacks,snacks,mixture,Sayaji,0.0,0.0
100086527,10098860.0,os food biryani masala,50 gm,masala,spices & masalas,spices & masalas,blended spices,OS Food,0.0,0.0
100033413,10039954.0,parles tango tomato wafers,13 g,snacks,,,chips,Parle,0.0013176038990862,0.0013176038990862
100033436,10039980.0,rajarams salted banana chips,75 g,snacks,,,chips,Rajaram's,0.0,0.0
100020148,10023519.0,raji garlic paste,200 gm,masala,spices & masalas,,,Raji,0.0,0.0
100053260,10060990.0,reliance select jeera powder,100 g,masala,spices & masalas,spices & masalas,powdered cumin,Reliance,0.0,0.0
100045767,10053390.0,srr kadhai chicken masala,50 g,masala,spices & masalas,spices & masalas,blended spices,SRR,0.0,0.0
100036518,10043777.0,suhana palak paneer spice mix,50 gm,masala,spices & masalas,spices & masalas,whole spices,Suhana,0.0,0.0
100021069,10024525.0,sarvam chilli powder,,masala,spices & masalas,spices & masalas,red chilli powder,Sarvam,0.0,0.0
100067011,10076592.0,sarvottam classic jeera khakara,200 g,snacks,,,indian savouries,Sarvottam,0.0,0.0
100076616,10087627.0,shan easy cook haleem mix,350 g,masala,spices & masalas,spices & masalas,powdered spices,Shan,0.0,0.0
100016901,10019675.0,shan tandoori barbeque masala,50 g,masala,spices & masalas,spices & masalas,powdered spices,Shan,0.0,0.0
100077005,10088097.0,sharvas kara sev,180 g,,snacks,snacks,namkeen,Sharvas,0.0,0.0
100083767,10095772.0,shrinathji meetha soda,100 gm,masala,spices & masalas,,,Shri Nathji,0.0,0.0
100048158,10055868.0,sun sandal thilak pastes,25 g,masala,spices & masalas,,,Sun,0.0,0.0
100052024,10059703.0,swadisht kasuri methi,25 g,masala,spices & masalas,spices & masalas,fenugreek seeds,Swadisht,0.0,0.0
100045739,10053363.0,tata sampaan meat masala,8 g,,spices & masalas,spices & masalas,blended spices,Tata Sampann,0.0,0.0
100038989,10046562.0,town bus aloo bhujia,40 g,snacks,snacks,snacks,namkeen,GRB Dairy Foods,0.0,0.0
100065484,10074739.0,umadis agasi chutney,200 g,masala,spices & masalas,spices & masalas,powdered spices,Umadis,0.0,0.0
100065487,10074742.0,umadis garlic chatni,,masala,spices & masalas,spices & masalas,powdered spices,Umadis,0.0,0.0
100080247,10091771.0,wonder curry powder,100 gm,masala,spices & masalas,spices & masalas,powdered spices,Wonder,0.0,0.0
100051927,10059599.0,maiyas tomato thingy,1 pcs,snacks,snacks,snacks,namkeen,Maiyas,0.0,0.0
100007288,10008387.0,btw kaju pista cookies biscuits,,masala,spices & masalas,spices & masalas,garam masala,BTW,0.0,0.0
100064521,10073608.0,dnv whole garam masala,50 g,masala,spices & masalas,spices & masalas,whole spices,DNV,0.0,0.0
100071137,10081379.0,darshan matar mathi namkeen,250 g,snacks,snacks,snacks,namkeen,Darshan,0.0,0.0
100088125,10100539.0,dev snacks popcorn,50 g,,snacks,snacks,popcorns,Dev,0.0,0.0
100026501,10031127.0,elaichi powder,50 g,masala,spices & masalas,spices & masalas,whole spices,Private Label,0.0,0.0
100010414,10012072.0,foster clarks green vert food color,28 ml,masala,spices & masalas,,,Fosters Clarks,0.0,0.0
100051224,10058890.0,fun flips rings,15 g,snacks,snacks,snacks,namkeen,Funflips,0.0,0.0
100070402,10080526.0,gurujee skinless ground nut,150 g,snacks,snacks,,,Gurujee,0.0,0.0
100050010,10057706.0,harima sprounted fenugreek powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Harima,0.0,0.0
100148171,10159912.0,heera garam masala powder,100 g,masala,spices & masalas,spices & masalas,blended masalas,Heera,0.0,0.0
100036684,10043984.0,het masala turmeric powder,100 g,masala,spices & masalas,spices & masalas,turmeric powder,Sakthi,0.0,0.0
100005144,10005917.0,jabsons spanish tomato chips,17 g,snacks,snacks,snacks,potato chips branded,Jabsons,0.0,0.0
100044795,10052421.0,kpra pood sweet root powder,50 g,masala,spices & masalas,spices & masalas,blended spices,K-Pra,0.0,0.0
100036391,10043621.0,kavisha salty popcorn,150 g,snacks,snacks,snacks,popcorns,Kavisha,0.0,0.0
100005188,10005991.0,lays american style cream and onion,138 g,snacks,snacks,snacks,potato chips branded,Lays,0.0,0.0
100075423,10086306.0,pansari chicken masala,50 gm,masala,spices & masalas,spices & masalas,blended spices,Pansari,0.0,0.0
100103803,10115777.0,poco loco crispy salted tortilla chips,125 g,snacks,snacks,snacks,tortilla chips,Poco loco,0.0,0.0
100004941,10005893.0,poco loco crispy salted tortilla chips,200 g,snacks,snacks,snacks,tortilla chips,Poco loco,0.0,0.0
100010442,10012100.0,pottas natural vanilla extract,30 ml,masala,spices & masalas,,,Pottas,0.0,0.0
100103785,10115758.0,pringles potato crisps original,161 g,snacks,snacks,snacks,potato chips branded,Pringles,0.0,0.0
100004866,10005772.0,pringles potato crisps original,42 g,snacks,snacks,snacks,potato wafers,Pringles,0.0,0.0
100031173,10037067.0,r value coriander,100 g,masala,spices & masalas,spices & masalas,whole spices,Reliance Value,0.0,0.0
100016866,10019640.0,roopak egg masala,100 g,masala,spices & masalas,spices & masalas,powdered spices,Roopak,0.0,0.0
100016739,10019504.0,roopak onion salad masala,100 gm,masala,spices & masalas,spices & masalas,blended spices,Roopak,0.0,0.0
100045808,10053431.0,royal tadka rajma masala,15 g,masala,spices & masalas,spices & masalas,blended spices,Royal,0.0,0.0
100052028,10059707.0,s r r pav bhaji masala,50 g,masala,spices & masalas,spices & masalas,blended spices,SRR,0.0,0.0
100005025,10005780.0,sahyas banana chips,100 g,snacks,snacks,snacks,potato chips branded,Sahyas Spices,0.0,0.0
100091898,10104649.0,sahyas banana chips,200 g,snacks,snacks,snacks,potato chips branded,Sahyas Spices,0.0,0.0
100036249,10043472.0,satyam nachni,500 g,snacks,snacks,snacks,namkeen,Satyam,0.0,0.0
100099179,10111495.0,sprighty ragi chips pouch,50 g,snacks,snacks,snacks,chips,Sprightly,0.0,0.0
100042632,10050098.0,subhash masala jeera,1 pcs,masala,spices & masalas,spices & masalas,whole spices,Subhash,0.0,0.0
100031120,10037010.0,sugran jewantry,20 g,masala,spices & masalas,spices & masalas,whole spices,Sugran,0.0,0.0
100089599,10102183.0,whistle roasted pepper masala chana chor,75 gm,snacks,snacks,snacks,chana,Whistle,0.0,0.0
100051977,10059656.0,yellow diamond plain salted potato chips,35 g,snacks,snacks,snacks,potato chips branded,Daymond,0.0,0.0
100045596,10053221.0,yellow diamond tangy tomato potato chips,28 g,snacks,snacks,snacks,tortilla chips,Daymond,0.0,0.0
100047773,10055400.0,golden grain murmura,500 g,snacks,snacks,snacks,namkeen,Golden,0.0,0.0
100031125,10037173.0,aachi nonveg preparation masala combo pack,600 g,masala,spices & masalas,spices & masalas,whole spices,Aachi Masala,0.0,0.0
100033131,10039658.0,act ii nachoz jalapeno,,snacks,snacks,snacks,nachos,JM Brand,0.0,0.0
100074011,10084698.0,agro fresh white pepper powder,100 g,masala,spices & masalas,spices & masalas,black pepper powder,Agro Fresh,0.0,0.0
100105793,10117663.0,agro fresh white pepper powder,200 g,masala,spices & masalas,spices & masalas,black pepper powder,Agro Fresh,0.0,0.0
100038228,10045750.0,balaji namkeen sev murmura,35 g,snacks,snacks,snacks,branded mixture,Balaji Gujarat,0.0,0.0
100004882,10005608.0,bingo hatke jhatke tomato twist,70 g,snacks,snacks,snacks,namkeen,Bingo,0.0,0.0
100154909,,brijnandan masala chana dal,200 g,snacks,,,indian savouries,Brijnandan,0.0,0.0
100005045,10005801.0,cantina mexicana nacho rock salted tortilla chips,200 g,snacks,snacks,snacks,potato chips branded,Cantina,0.0,0.0
100043173,10050649.0,catch dahi masala sprinklers,50 g,masala,spices & masalas,spices & masalas,blended masalas,Catch,0.0,0.0
100016686,10019445.0,catch white pepper powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Catch,0.0,0.0
100085412,10097547.0,chandan pan delight,410 gm,masala,spices & masalas,spices & masalas,powdered spices,Chandan,0.0,0.0
100050620,10058309.0,chataka clove,100 g,masala,spices & masalas,spices & masalas,whole clove,Chataka,0.0,0.0
100080275,10091801.0,chhedas manchurian mobile khakhra,150 g,snacks,snacks,snacks,khakhra,Chhedas,0.0,0.0
100066836,10076398.0,chukde kalonji,100 gm,masala,spices & masalas,spices & masalas,whole cumin,Chukde,0.0,0.0
100144750,10156491.0,desi kitchen mysore rassam masala,100 g,masala,spices & masalas,spices & masalas,blended masalas,Desi Kitchen,0.0,0.0
100018621,10021684.0,double decker corntos chilli cheese flavour,70 g,snacks,snacks,snacks,namkeen,Double Decker,0.0,0.0
100067916,10077667.0,everest compounded hing asafoetida powder,,masala,spices & masalas,spices & masalas,hing,Everest,0.0,0.0
100084534,10096587.0,fresh 7 namkeen mix,150 g,snacks,snacks,snacks,namkeen,Fresh,0.0,0.0
100017332,10020162.0,g m foods punjabi chole masala,25 g,masala,spices & masalas,spices & masalas,blended spices,G M Foods,0.0,0.0
100062612,10071325.0,haldirams classic salted potato chips,60 g,snacks,snacks,snacks,potato wafers,Haldirams,0.0,0.0
100118681,10130422.0,haldirams classic salted potato chips,60 g,snacks,,,chips,Haldiram,0.0,0.0
100031074,10036959.0,himadri kadhi masala,50 g,masala,spices & masalas,spices & masalas,blended spices,Himadri,0.0,0.0
100093464,10106118.0,indiras tamarind rasam paste,50 g,masala,spices & masalas,,,Indira Foods,0.0,0.0
100100757,10112982.0,jk shahi garam masala,50 g,masala,spices & masalas,spices & masalas,blended masalas,JK,0.0,0.0
100033195,10039728.0,jalaram foods nachni mobile khakhra,180 g,snacks,,,indian savouries,Jalaram,0.0,0.0
100042651,10050118.0,kurkure aloo bujia namkeen,1 pcs,snacks,snacks,snacks,namkeen,Lays,0.0,0.0
100005077,10005836.0,kurkure desi beats butter chatpata,45 g,snacks,snacks,snacks,namkeen,Kurkure,0.0,0.0
100016828,10019598.0,lobo chinese five spice blend pae lo powder,65 g,masala,spices & masalas,spices & masalas,powdered spices,Lobo,0.0,0.0
100148528,10160269.0,loose jeera,1 kg,,spices & masalas,spices & masalas,whole spices,Loose,0.0,0.0
100036812,10044130.0,lucky paya masala,50 g,masala,spices & masalas,spices & masalas,whole spices,Lucky,0.0,0.0
100068964,10078888.0,majithia kamal a1 hing,50 g,masala,spices & masalas,spices & masalas,hing,Majithia,0.0,0.0
100050357,10058046.0,manish haldi powdar,50 g,masala,spices & masalas,spices & masalas,turmeric powder,Manish,0.0,0.0
100040986,10048444.0,mira hing,1 pcs,masala,spices & masalas,spices & masalas,whole spices,Mira,0.0,0.0
100017315,10020143.0,nita mehta chicken masala,100 g,,spices & masalas,spices & masalas,blended spices,Nita Mehta Spice,0.0,0.0
100086395,10098712.0,omnom sev mamra,400 g,snacks,snacks,snacks,namkeen,Omnom,0.0,0.0
100066238,10075637.0,prs byadgi chilli,100 gm,masala,spices & masalas,spices & masalas,red chilli powder,PRS,0.0,0.0
100075430,10086316.0,pansari fish masala,50 gm,masala,spices & masalas,spices & masalas,blended spices,Pansari,0.0,0.0
100020172,10023551.0,pantai minced ginger paste,100 g,masala,spices & masalas,,,Pantai,0.0,0.0
100033259,10039796.0,parle mexitos classic salted nachos,70 g,snacks,,,chips,Parle,0.0,0.0
100060844,10069505.0,parles masala masti wafers,1 pcs,snacks,snacks,snacks,potato wafers,Parle,0.0,0.0
100142962,10154703.0,parrot golki powder,15 g,masala,spices & masalas,spices & masalas,blended masalas,Parrot,0.0,0.0
100062959,10071700.0,parrot golki powder,200 g,masala,spices & masalas,spices & masalas,powdered spices,Parrot,0.0,0.0
100045143,10052768.0,please jerri butter jeera and owa,200 g,masala,spices & masalas,spices & masalas,powdered jeera,Palekar,0.0,0.0
100089362,10101897.0,pote tandoori chicken masala,50 g,masala,spices & masalas,spices & masalas,blended spices,Pote,0.0,0.0
100036847,10044167.0,prabhav fresh and pure methi,100 g,masala,spices & masalas,spices & masalas,whole spices,Prabhav,0.0,0.0
100064941,10074080.0,rasoi magic paneer bhurji spice mix masala,30 g,masala,spices & masalas,spices & masalas,blended spices,Rasoi Magic,0.0,0.0
100044083,10051640.0,rasoi magic paneer tikka masala spice mix,45 g,masala,spices & masalas,spices & masalas,blended spices,Rasoi Magic,0.0,0.0
100035928,10043110.0,rathod nachni chips,200 g,snacks,snacks,snacks,potato chips branded,Rathod,0.0,0.0
100016895,10019669.0,shan meat masala,100 g,masala,spices & masalas,spices & masalas,blended spices,Shan,0.0,0.0
100045485,10053110.0,suhana samber masala,10 g,masala,spices & masalas,spices & masalas,blended spices,Suhana,0.0,0.0
100070365,10080488.0,suhana sukha chicken masala,50 g,masala,spices & masalas,spices & masalas,blended spices,Suhana,0.0,0.0
100071732,10082031.0,sunrise small mustard rai,50 gm,masala,spices & masalas,spices & masalas,mustard seeds,Sunrise,0.0,0.0
100048797,10056507.0,teju chicken kabab powder,500 g,masala,spices & masalas,spices & masalas,whole spices,Teju,0.0,0.0
100136356,10148097.0,telugu karivepaku karam,100 g,snacks,,,indian savouries,Telugu,0.0,0.0
100047292,10054919.0,vangibath masala powder,20 g,masala,spices & masalas,spices & masalas,powdered spices,Vangibath,0.0,0.0
100050301,10057990.0,achi biriyani masala,20 g,masala,spices & masalas,spices & masalas,blended spices,Aachi Masala,0.0,0.0
